,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
174,965.1282348632812,1740000,1740
175,963.0224609375,1750000,1750
176,917.9412231445312,1760000,1760
177,945.7484130859375,1770000,1770
178,944.4500122070312,1780000,1780
179,962.4591674804688,1790000,1790
180,957.2529296875,1800000,1800
181,958.1839599609375,1810000,1810
182,971.76171875,1820000,1820
183,929.3689575195312,1830000,1830
184,957.3330078125,1840000,1840
185,961.3095703125,1850000,1850
186,941.4065551757812,1860000,1860
187,944.5045776367188,1870000,1870
188,955.8118896484375,1880000,1880
189,970.3175659179688,1890000,1890
190,945.9841918945312,1900000,1900
191,953.9705810546875,1910000,1910
192,948.1539306640625,1920000,1920
193,965.9983520507812,1930000,1930
194,956.55126953125,1940000,1940
195,965.7320556640625,1950000,1950
196,950.3492431640625,1960000,1960
197,963.9075927734375,1970000,1970
198,945.0013427734375,1980000,1980
199,864.5564575195312,1990000,1990
200,961.5916137695312,2000000,2000
