,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
111,949.7611083984375,1110000,1110
112,900.8659057617188,1120000,1120
113,952.2350463867188,1130000,1130
114,946.3258056640625,1140000,1140
115,942.0446166992188,1150000,1150
116,956.7610473632812,1160000,1160
117,958.1705322265625,1170000,1170
118,954.5513916015625,1180000,1180
119,939.1492309570312,1190000,1190
120,949.4295654296875,1200000,1200
121,938.7131958007812,1210000,1210
122,867.7737426757812,1220000,1220
123,946.2599487304688,1230000,1230
124,868.7277221679688,1240000,1240
125,961.4307861328125,1250000,1250
126,938.6907958984375,1260000,1260
127,953.44287109375,1270000,1270
128,944.1094970703125,1280000,1280
129,955.2263793945312,1290000,1290
130,967.7639770507812,1300000,1300
131,962.9666137695312,1310000,1310
132,961.8067626953125,1320000,1320
133,954.2625122070312,1330000,1330
134,924.2037353515625,1340000,1340
135,857.2210083007812,1350000,1350
136,945.8677978515625,1360000,1360
137,953.0211791992188,1370000,1370
138,899.0451049804688,1380000,1380
139,969.1155395507812,1390000,1390
140,961.72412109375,1400000,1400
141,961.193359375,1410000,1410
142,915.5891723632812,1420000,1420
143,946.9886474609375,1430000,1430
144,958.4732666015625,1440000,1440
145,925.8927612304688,1450000,1450
146,956.5272216796875,1460000,1460
147,926.10009765625,1470000,1470
148,949.4168701171875,1480000,1480
149,950.9782104492188,1490000,1490
150,921.8599853515625,1500000,1500
151,943.6309814453125,1510000,1510
152,930.1842041015625,1520000,1520
153,915.9769287109375,1530000,1530
154,932.9093627929688,1540000,1540
155,936.6231689453125,1550000,1550
156,955.5403442382812,1560000,1560
157,967.1223754882812,1570000,1570
158,965.7501220703125,1580000,1580
159,956.7415161132812,1590000,1590
160,962.0026245117188,1600000,1600
161,929.7301025390625,1610000,1610
162,935.6190185546875,1620000,1620
163,961.41015625,1630000,1630
164,954.7535400390625,1640000,1640
165,946.7017822265625,1650000,1650
166,952.1912841796875,1660000,1660
167,956.4420166015625,1670000,1670
168,960.8795166015625,1680000,1680
169,934.52880859375,1690000,1690
170,952.0857543945312,1700000,1700
171,940.5568237304688,1710000,1710
172,960.41259765625,1720000,1720
173,958.7067260742188,1730000,1730
174,970.1818237304688,1740000,1740
175,945.2890625,1750000,1750
176,945.9498901367188,1760000,1760
177,946.8726806640625,1770000,1770
178,950.2506103515625,1780000,1780
179,961.30322265625,1790000,1790
180,944.4762573242188,1800000,1800
181,962.7044677734375,1810000,1810
182,944.8699340820312,1820000,1820
183,955.8038330078125,1830000,1830
184,957.0661010742188,1840000,1840
185,961.9012451171875,1850000,1850
186,930.9451904296875,1860000,1860
187,927.505859375,1870000,1870
188,965.3408203125,1880000,1880
189,956.3836669921875,1890000,1890
190,944.8614501953125,1900000,1900
191,952.5094604492188,1910000,1910
192,932.7047729492188,1920000,1920
193,870.1404418945312,1930000,1930
194,952.7933349609375,1940000,1940
195,962.6259765625,1950000,1950
196,954.0321044921875,1960000,1960
197,966.0050659179688,1970000,1970
198,912.5505981445312,1980000,1980
199,872.2757568359375,1990000,1990
200,767.7997436523438,2000000,2000
