,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
160,980.2999877929688,1600000,1600
161,985.5,1610000,1610
162,984.9000244140625,1620000,1620
163,976.4000244140625,1630000,1630
164,990.2999877929688,1640000,1640
165,972.7000122070312,1650000,1650
166,961.5,1660000,1660
167,290.0,1670000,1670
168,984.5999755859375,1680000,1680
169,984.4000244140625,1690000,1690
170,984.7999877929688,1700000,1700
171,986.4000244140625,1710000,1710
172,987.5,1720000,1720
173,986.5,1730000,1730
174,987.0999755859375,1740000,1740
175,981.7000122070312,1750000,1750
176,781.0999755859375,1760000,1760
177,876.7000122070312,1770000,1770
178,882.7999877929688,1780000,1780
179,980.5999755859375,1790000,1790
180,973.2000122070312,1800000,1800
181,983.9000244140625,1810000,1810
182,985.7999877929688,1820000,1820
183,986.2000122070312,1830000,1830
184,984.9000244140625,1840000,1840
185,943.4000244140625,1850000,1850
