,domain_name,task_name,action_repeat,decoder_var,trial_id,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
99,reacher,easy,4.0,0.004,1,866.7000122070312,990000,990.0
100,reacher,easy,4.0,0.004,1,700.7999877929688,1000000,1000.0
101,reacher,easy,4.0,0.004,1,957.0999755859375,1010000,1010.0
102,reacher,easy,4.0,0.004,1,956.0,1020000,1020.0
103,reacher,easy,4.0,0.004,1,878.5,1030000,1030.0
104,reacher,easy,4.0,0.004,1,971.2000122070312,1040000,1040.0
105,reacher,easy,4.0,0.004,1,879.5999755859375,1050000,1050.0
106,reacher,easy,4.0,0.004,1,778.7999877929688,1060000,1060.0
107,reacher,easy,4.0,0.004,1,874.5,1070000,1070.0
108,reacher,easy,4.0,0.004,1,870.2000122070312,1080000,1080.0
109,reacher,easy,4.0,0.004,1,974.5,1090000,1090.0
110,reacher,easy,4.0,0.004,1,880.9000244140625,1100000,1100.0
111,reacher,easy,4.0,0.004,1,962.2999877929688,1110000,1110.0
112,reacher,easy,4.0,0.004,1,855.0,1120000,1120.0
113,reacher,easy,4.0,0.004,1,870.5,1130000,1130.0
114,reacher,easy,4.0,0.004,1,869.7999877929688,1140000,1140.0
115,reacher,easy,4.0,0.004,1,965.9000244140625,1150000,1150.0
116,reacher,easy,4.0,0.004,1,870.2999877929688,1160000,1160.0
117,reacher,easy,4.0,0.004,1,967.9000244140625,1170000,1170.0
118,reacher,easy,4.0,0.004,1,877.4000244140625,1180000,1180.0
119,reacher,easy,4.0,0.004,1,968.2000122070312,1190000,1190.0
120,reacher,easy,4.0,0.004,1,805.7999877929688,1200000,1200.0
121,reacher,easy,4.0,0.004,1,818.0,1210000,1210.0
122,reacher,easy,4.0,0.004,1,876.0999755859375,1220000,1220.0
123,reacher,easy,4.0,0.004,1,964.2999877929688,1230000,1230.0
124,reacher,easy,4.0,0.004,1,873.2000122070312,1240000,1240.0
125,reacher,easy,4.0,0.004,1,864.7000122070312,1250000,1250.0
126,reacher,easy,4.0,0.004,1,939.7999877929688,1260000,1260.0
127,reacher,easy,4.0,0.004,1,946.0,1270000,1270.0
128,reacher,easy,4.0,0.004,1,908.2000122070312,1280000,1280.0
129,reacher,easy,4.0,0.004,1,837.5,1290000,1290.0
130,reacher,easy,4.0,0.004,1,790.5999755859375,1300000,1300.0
131,reacher,easy,4.0,0.004,1,872.2999877929688,1310000,1310.0
132,reacher,easy,4.0,0.004,1,862.2000122070312,1320000,1320.0
133,reacher,easy,4.0,0.004,1,979.2999877929688,1330000,1330.0
134,reacher,easy,4.0,0.004,1,786.9000244140625,1340000,1340.0
135,reacher,easy,4.0,0.004,1,966.2999877929688,1350000,1350.0
136,reacher,easy,4.0,0.004,1,703.9000244140625,1360000,1360.0
137,reacher,easy,4.0,0.004,1,794.7000122070312,1370000,1370.0
138,reacher,easy,4.0,0.004,1,846.0,1380000,1380.0
139,reacher,easy,4.0,0.004,1,726.7999877929688,1390000,1390.0
140,reacher,easy,4.0,0.004,1,866.5,1400000,1400.0
141,reacher,easy,4.0,0.004,1,879.0999755859375,1410000,1410.0
142,reacher,easy,4.0,0.004,1,874.0999755859375,1420000,1420.0
143,reacher,easy,4.0,0.004,1,855.2999877929688,1430000,1430.0
