,domain_name,task_name,action_repeat,decoder_var,trial_id,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
126,cartpole,swingup,4.0,0.004,0,799.8523559570312,1260000,1260.0
127,cartpole,swingup,4.0,0.004,0,798.4056396484375,1270000,1270.0
128,cartpole,swingup,4.0,0.004,0,799.2713623046875,1280000,1280.0
129,cartpole,swingup,4.0,0.004,0,689.2027587890625,1290000,1290.0
130,cartpole,swingup,4.0,0.004,0,798.8306884765625,1300000,1300.0
131,cartpole,swingup,4.0,0.004,0,799.1924438476562,1310000,1310.0
132,cartpole,swingup,4.0,0.004,0,407.4989929199219,1320000,1320.0
133,cartpole,swingup,4.0,0.004,0,788.1531982421875,1330000,1330.0
134,cartpole,swingup,4.0,0.004,0,796.814208984375,1340000,1340.0
135,cartpole,swingup,4.0,0.004,0,800.3798828125,1350000,1350.0
136,cartpole,swingup,4.0,0.004,0,798.87451171875,1360000,1360.0
137,cartpole,swingup,4.0,0.004,0,782.7664794921875,1370000,1370.0
138,cartpole,swingup,4.0,0.004,0,789.9129028320312,1380000,1380.0
139,cartpole,swingup,4.0,0.004,0,784.5928955078125,1390000,1390.0
140,cartpole,swingup,4.0,0.004,0,792.3389892578125,1400000,1400.0
141,cartpole,swingup,4.0,0.004,0,791.3449096679688,1410000,1410.0
142,cartpole,swingup,4.0,0.004,0,801.2470703125,1420000,1420.0
143,cartpole,swingup,4.0,0.004,0,799.3801879882812,1430000,1430.0
144,cartpole,swingup,4.0,0.004,0,799.1531372070312,1440000,1440.0
145,cartpole,swingup,4.0,0.004,0,801.0150146484375,1450000,1450.0
146,cartpole,swingup,4.0,0.004,0,796.5721435546875,1460000,1460.0
147,cartpole,swingup,4.0,0.004,0,800.5014038085938,1470000,1470.0
148,cartpole,swingup,4.0,0.004,0,797.3731689453125,1480000,1480.0
149,cartpole,swingup,4.0,0.004,0,795.6317138671875,1490000,1490.0
150,cartpole,swingup,4.0,0.004,0,794.2960815429688,1500000,1500.0
151,cartpole,swingup,4.0,0.004,0,798.8876953125,1510000,1510.0
152,cartpole,swingup,4.0,0.004,0,794.9059448242188,1520000,1520.0
153,cartpole,swingup,4.0,0.004,0,798.2559204101562,1530000,1530.0
154,cartpole,swingup,4.0,0.004,0,779.8723754882812,1540000,1540.0
155,cartpole,swingup,4.0,0.004,0,799.2393188476562,1550000,1550.0
156,cartpole,swingup,4.0,0.004,0,796.734130859375,1560000,1560.0
157,cartpole,swingup,4.0,0.004,0,800.3792724609375,1570000,1570.0
158,cartpole,swingup,4.0,0.004,0,798.2355346679688,1580000,1580.0
159,cartpole,swingup,4.0,0.004,0,800.9749145507812,1590000,1590.0
160,cartpole,swingup,4.0,0.004,0,797.1571044921875,1600000,1600.0
161,cartpole,swingup,4.0,0.004,0,800.3394775390625,1610000,1610.0
162,cartpole,swingup,4.0,0.004,0,800.5977783203125,1620000,1620.0
163,cartpole,swingup,4.0,0.004,0,787.3748779296875,1630000,1630.0
164,cartpole,swingup,4.0,0.004,0,801.7142333984375,1640000,1640.0
165,cartpole,swingup,4.0,0.004,0,800.0753173828125,1650000,1650.0
166,cartpole,swingup,4.0,0.004,0,792.7884521484375,1660000,1660.0
167,cartpole,swingup,4.0,0.004,0,799.240478515625,1670000,1670.0
168,cartpole,swingup,4.0,0.004,0,791.2284545898438,1680000,1680.0
169,cartpole,swingup,4.0,0.004,0,799.7591552734375,1690000,1690.0
170,cartpole,swingup,4.0,0.004,0,801.2815551757812,1700000,1700.0
171,cartpole,swingup,4.0,0.004,0,799.6682739257812,1710000,1710.0
172,cartpole,swingup,4.0,0.004,0,799.3604125976562,1720000,1720.0
173,cartpole,swingup,4.0,0.004,0,800.1192016601562,1730000,1730.0
174,cartpole,swingup,4.0,0.004,0,794.0052490234375,1740000,1740.0
175,cartpole,swingup,4.0,0.004,0,796.1983642578125,1750000,1750.0
176,cartpole,swingup,4.0,0.004,0,797.855712890625,1760000,1760.0
177,cartpole,swingup,4.0,0.004,0,791.7192993164062,1770000,1770.0
178,cartpole,swingup,4.0,0.004,0,795.7518920898438,1780000,1780.0
179,cartpole,swingup,4.0,0.004,0,800.2552490234375,1790000,1790.0
180,cartpole,swingup,4.0,0.004,0,798.2946166992188,1800000,1800.0
181,cartpole,swingup,4.0,0.004,0,785.5369873046875,1810000,1810.0
182,cartpole,swingup,4.0,0.004,0,792.0054931640625,1820000,1820.0
183,cartpole,swingup,4.0,0.004,0,799.0850830078125,1830000,1830.0
184,cartpole,swingup,4.0,0.004,0,798.9032592773438,1840000,1840.0
185,cartpole,swingup,4.0,0.004,0,800.8519897460938,1850000,1850.0
186,cartpole,swingup,4.0,0.004,0,799.7138671875,1860000,1860.0
187,cartpole,swingup,4.0,0.004,0,801.6288452148438,1870000,1870.0
188,cartpole,swingup,4.0,0.004,0,801.8958740234375,1880000,1880.0
189,cartpole,swingup,4.0,0.004,0,802.5613403320312,1890000,1890.0
190,cartpole,swingup,4.0,0.004,0,802.6651611328125,1900000,1900.0
191,cartpole,swingup,4.0,0.004,0,800.8611450195312,1910000,1910.0
192,cartpole,swingup,4.0,0.004,0,800.4500122070312,1920000,1920.0
193,cartpole,swingup,4.0,0.004,0,801.1843872070312,1930000,1930.0
194,cartpole,swingup,4.0,0.004,0,802.0093994140625,1940000,1940.0
195,cartpole,swingup,4.0,0.004,0,800.4622802734375,1950000,1950.0
196,cartpole,swingup,4.0,0.004,0,801.6094970703125,1960000,1960.0
197,cartpole,swingup,4.0,0.004,0,801.409423828125,1970000,1970.0
198,cartpole,swingup,4.0,0.004,0,792.2255249023438,1980000,1980.0
199,cartpole,swingup,4.0,0.004,0,802.3600463867188,1990000,1990.0
200,cartpole,swingup,4.0,0.004,0,801.0000610351562,2000000,2000.0
0,cartpole,swingup,4.0,0.004,1,107.41912841796875,0,0.0
1,cartpole,swingup,4.0,0.004,1,160.33517456054688,10000,10.0
2,cartpole,swingup,4.0,0.004,1,103.55387878417969,20000,20.0
3,cartpole,swingup,4.0,0.004,1,227.0131072998047,30000,30.0
4,cartpole,swingup,4.0,0.004,1,194.61959838867188,40000,40.0
5,cartpole,swingup,4.0,0.004,1,236.97622680664062,50000,50.0
