,domain_name,task_name,action_repeat,decoder_var,trial_id,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
44,finger,spin,1.0,0.004,1,985.5999755859375,440000,440.0
45,finger,spin,1.0,0.004,1,982.5999755859375,450000,450.0
46,finger,spin,1.0,0.004,1,885.2000122070312,460000,460.0
47,finger,spin,1.0,0.004,1,984.0,470000,470.0
48,finger,spin,1.0,0.004,1,986.0,480000,480.0
49,finger,spin,1.0,0.004,1,983.5999755859375,490000,490.0
50,finger,spin,1.0,0.004,1,985.7999877929688,500000,500.0
51,finger,spin,1.0,0.004,1,983.0,510000,510.0
52,finger,spin,1.0,0.004,1,987.2999877929688,520000,520.0
53,finger,spin,1.0,0.004,1,982.0,530000,530.0
54,finger,spin,1.0,0.004,1,987.7999877929688,540000,540.0
55,finger,spin,1.0,0.004,1,984.0,550000,550.0
56,finger,spin,1.0,0.004,1,985.2999877929688,560000,560.0
57,finger,spin,1.0,0.004,1,983.7000122070312,570000,570.0
58,finger,spin,1.0,0.004,1,986.5999755859375,580000,580.0
59,finger,spin,1.0,0.004,1,985.0,590000,590.0
60,finger,spin,1.0,0.004,1,989.4000244140625,600000,600.0
61,finger,spin,1.0,0.004,1,983.7000122070312,610000,610.0
62,finger,spin,1.0,0.004,1,987.9000244140625,620000,620.0
63,finger,spin,1.0,0.004,1,984.5999755859375,630000,630.0
64,finger,spin,1.0,0.004,1,985.5,640000,640.0
65,finger,spin,1.0,0.004,1,984.0999755859375,650000,650.0
66,finger,spin,1.0,0.004,1,979.5,660000,660.0
67,finger,spin,1.0,0.004,1,985.4000244140625,670000,670.0
68,finger,spin,1.0,0.004,1,984.0999755859375,680000,680.0
69,finger,spin,1.0,0.004,1,944.2999877929688,690000,690.0
70,finger,spin,1.0,0.004,1,988.0,700000,700.0
71,finger,spin,1.0,0.004,1,987.0,710000,710.0
72,finger,spin,1.0,0.004,1,985.5,720000,720.0
73,finger,spin,1.0,0.004,1,887.2999877929688,730000,730.0
74,finger,spin,1.0,0.004,1,981.4000244140625,740000,740.0
75,finger,spin,1.0,0.004,1,934.2999877929688,750000,750.0
76,finger,spin,1.0,0.004,1,982.2999877929688,760000,760.0
77,finger,spin,1.0,0.004,1,986.5,770000,770.0
78,finger,spin,1.0,0.004,1,985.0,780000,780.0
79,finger,spin,1.0,0.004,1,974.4000244140625,790000,790.0
80,finger,spin,1.0,0.004,1,987.5,800000,800.0
81,finger,spin,1.0,0.004,1,981.0999755859375,810000,810.0
82,finger,spin,1.0,0.004,1,982.7000122070312,820000,820.0
83,finger,spin,1.0,0.004,1,981.0999755859375,830000,830.0
84,finger,spin,1.0,0.004,1,979.2000122070312,840000,840.0
85,finger,spin,1.0,0.004,1,983.4000244140625,850000,850.0
86,finger,spin,1.0,0.004,1,987.0,860000,860.0
87,finger,spin,1.0,0.004,1,986.7000122070312,870000,870.0
88,finger,spin,1.0,0.004,1,884.2999877929688,880000,880.0
89,finger,spin,1.0,0.004,1,984.5999755859375,890000,890.0
90,finger,spin,1.0,0.004,1,984.9000244140625,900000,900.0
91,finger,spin,1.0,0.004,1,981.0999755859375,910000,910.0
92,finger,spin,1.0,0.004,1,980.2000122070312,920000,920.0
93,finger,spin,1.0,0.004,1,984.5999755859375,930000,930.0
94,finger,spin,1.0,0.004,1,986.2999877929688,940000,940.0
95,finger,spin,1.0,0.004,1,988.4000244140625,950000,950.0
96,finger,spin,1.0,0.004,1,982.7999877929688,960000,960.0
97,finger,spin,1.0,0.004,1,979.2000122070312,970000,970.0
98,finger,spin,1.0,0.004,1,982.7999877929688,980000,980.0
99,finger,spin,1.0,0.004,1,986.0999755859375,990000,990.0
100,finger,spin,1.0,0.004,1,981.5,1000000,1000.0
101,finger,spin,1.0,0.004,1,987.4000244140625,1010000,1010.0
102,finger,spin,1.0,0.004,1,986.0999755859375,1020000,1020.0
103,finger,spin,1.0,0.004,1,982.0999755859375,1030000,1030.0
104,finger,spin,1.0,0.004,1,987.2000122070312,1040000,1040.0
105,finger,spin,1.0,0.004,1,985.7999877929688,1050000,1050.0
106,finger,spin,1.0,0.004,1,986.4000244140625,1060000,1060.0
107,finger,spin,1.0,0.004,1,981.0,1070000,1070.0
108,finger,spin,1.0,0.004,1,983.7999877929688,1080000,1080.0
109,finger,spin,1.0,0.004,1,978.5,1090000,1090.0
110,finger,spin,1.0,0.004,1,982.2000122070312,1100000,1100.0
111,finger,spin,1.0,0.004,1,981.2999877929688,1110000,1110.0
112,finger,spin,1.0,0.004,1,984.7000122070312,1120000,1120.0
113,finger,spin,1.0,0.004,1,982.5999755859375,1130000,1130.0
114,finger,spin,1.0,0.004,1,988.2999877929688,1140000,1140.0
115,finger,spin,1.0,0.004,1,978.7000122070312,1150000,1150.0
116,finger,spin,1.0,0.004,1,979.7999877929688,1160000,1160.0
117,finger,spin,1.0,0.004,1,981.4000244140625,1170000,1170.0
118,finger,spin,1.0,0.004,1,935.9000244140625,1180000,1180.0
119,finger,spin,1.0,0.004,1,988.7000122070312,1190000,1190.0
120,finger,spin,1.0,0.004,1,800.7999877929688,1200000,1200.0
121,finger,spin,1.0,0.004,1,979.7999877929688,1210000,1210.0
122,finger,spin,1.0,0.004,1,978.0999755859375,1220000,1220.0
123,finger,spin,1.0,0.004,1,879.0,1230000,1230.0
124,finger,spin,1.0,0.004,1,984.2000122070312,1240000,1240.0
125,finger,spin,1.0,0.004,1,984.4000244140625,1250000,1250.0
126,finger,spin,1.0,0.004,1,982.5999755859375,1260000,1260.0
127,finger,spin,1.0,0.004,1,981.2000122070312,1270000,1270.0
128,finger,spin,1.0,0.004,1,983.5,1280000,1280.0
129,finger,spin,1.0,0.004,1,981.7000122070312,1290000,1290.0
130,finger,spin,1.0,0.004,1,982.2000122070312,1300000,1300.0
131,finger,spin,1.0,0.004,1,888.9000244140625,1310000,1310.0
132,finger,spin,1.0,0.004,1,988.7999877929688,1320000,1320.0
133,finger,spin,1.0,0.004,1,986.0999755859375,1330000,1330.0
134,finger,spin,1.0,0.004,1,967.0,1340000,1340.0
135,finger,spin,1.0,0.004,1,984.2000122070312,1350000,1350.0
136,finger,spin,1.0,0.004,1,985.5,1360000,1360.0
137,finger,spin,1.0,0.004,1,988.2000122070312,1370000,1370.0
138,finger,spin,1.0,0.004,1,959.7999877929688,1380000,1380.0
139,finger,spin,1.0,0.004,1,884.4000244140625,1390000,1390.0
140,finger,spin,1.0,0.004,1,985.0,1400000,1400.0
141,finger,spin,1.0,0.004,1,981.7999877929688,1410000,1410.0
142,finger,spin,1.0,0.004,1,985.5,1420000,1420.0
143,finger,spin,1.0,0.004,1,978.5999755859375,1430000,1430.0
144,finger,spin,1.0,0.004,1,915.7000122070312,1440000,1440.0
145,finger,spin,1.0,0.004,1,983.2999877929688,1450000,1450.0
146,finger,spin,1.0,0.004,1,985.5,1460000,1460.0
147,finger,spin,1.0,0.004,1,982.2999877929688,1470000,1470.0
148,finger,spin,1.0,0.004,1,965.5999755859375,1480000,1480.0
149,finger,spin,1.0,0.004,1,981.7999877929688,1490000,1490.0
150,finger,spin,1.0,0.004,1,885.2999877929688,1500000,1500.0
151,finger,spin,1.0,0.004,1,986.5,1510000,1510.0
152,finger,spin,1.0,0.004,1,981.7000122070312,1520000,1520.0
153,finger,spin,1.0,0.004,1,984.9000244140625,1530000,1530.0
154,finger,spin,1.0,0.004,1,984.5,1540000,1540.0
155,finger,spin,1.0,0.004,1,979.0999755859375,1550000,1550.0
156,finger,spin,1.0,0.004,1,981.9000244140625,1560000,1560.0
157,finger,spin,1.0,0.004,1,975.2999877929688,1570000,1570.0
158,finger,spin,1.0,0.004,1,979.9000244140625,1580000,1580.0
159,finger,spin,1.0,0.004,1,981.9000244140625,1590000,1590.0
160,finger,spin,1.0,0.004,1,980.0999755859375,1600000,1600.0
161,finger,spin,1.0,0.004,1,885.7000122070312,1610000,1610.0
162,finger,spin,1.0,0.004,1,984.0,1620000,1620.0
163,finger,spin,1.0,0.004,1,981.5999755859375,1630000,1630.0
164,finger,spin,1.0,0.004,1,984.7999877929688,1640000,1640.0
165,finger,spin,1.0,0.004,1,885.0,1650000,1650.0
166,finger,spin,1.0,0.004,1,987.0999755859375,1660000,1660.0
167,finger,spin,1.0,0.004,1,982.5,1670000,1670.0
168,finger,spin,1.0,0.004,1,952.5,1680000,1680.0
169,finger,spin,1.0,0.004,1,980.2000122070312,1690000,1690.0
170,finger,spin,1.0,0.004,1,983.0,1700000,1700.0
171,finger,spin,1.0,0.004,1,982.9000244140625,1710000,1710.0
172,finger,spin,1.0,0.004,1,985.9000244140625,1720000,1720.0
173,finger,spin,1.0,0.004,1,984.7000122070312,1730000,1730.0
174,finger,spin,1.0,0.004,1,881.5,1740000,1740.0
175,finger,spin,1.0,0.004,1,986.2999877929688,1750000,1750.0
176,finger,spin,1.0,0.004,1,982.2000122070312,1760000,1760.0
177,finger,spin,1.0,0.004,1,985.5,1770000,1770.0
178,finger,spin,1.0,0.004,1,984.7999877929688,1780000,1780.0
179,finger,spin,1.0,0.004,1,982.0,1790000,1790.0
180,finger,spin,1.0,0.004,1,986.2999877929688,1800000,1800.0
181,finger,spin,1.0,0.004,1,980.5,1810000,1810.0
182,finger,spin,1.0,0.004,1,985.5999755859375,1820000,1820.0
183,finger,spin,1.0,0.004,1,986.2999877929688,1830000,1830.0
184,finger,spin,1.0,0.004,1,982.0,1840000,1840.0
185,finger,spin,1.0,0.004,1,985.4000244140625,1850000,1850.0
186,finger,spin,1.0,0.004,1,983.4000244140625,1860000,1860.0
187,finger,spin,1.0,0.004,1,982.5999755859375,1870000,1870.0
188,finger,spin,1.0,0.004,1,983.2999877929688,1880000,1880.0
189,finger,spin,1.0,0.004,1,983.9000244140625,1890000,1890.0
190,finger,spin,1.0,0.004,1,982.2999877929688,1900000,1900.0
191,finger,spin,1.0,0.004,1,984.0,1910000,1910.0
192,finger,spin,1.0,0.004,1,978.7000122070312,1920000,1920.0
193,finger,spin,1.0,0.004,1,989.2999877929688,1930000,1930.0
194,finger,spin,1.0,0.004,1,983.2000122070312,1940000,1940.0
195,finger,spin,1.0,0.004,1,980.5,1950000,1950.0
196,finger,spin,1.0,0.004,1,985.5999755859375,1960000,1960.0
197,finger,spin,1.0,0.004,1,982.7000122070312,1970000,1970.0
198,finger,spin,1.0,0.004,1,984.7000122070312,1980000,1980.0
199,finger,spin,1.0,0.004,1,983.9000244140625,1990000,1990.0
200,finger,spin,1.0,0.004,1,987.0,2000000,2000.0
0,finger,spin,1.0,0.004,2,2.0999999046325684,0,0.0
1,finger,spin,1.0,0.004,2,0.6000000238418579,10000,10.0
2,finger,spin,1.0,0.004,2,31.700000762939453,20000,20.0
3,finger,spin,1.0,0.004,2,486.3999938964844,30000,30.0
4,finger,spin,1.0,0.004,2,589.0,40000,40.0
5,finger,spin,1.0,0.004,2,587.5999755859375,50000,50.0
6,finger,spin,1.0,0.004,2,597.5999755859375,60000,60.0
7,finger,spin,1.0,0.004,2,604.2999877929688,70000,70.0
8,finger,spin,1.0,0.004,2,601.5,80000,80.0
9,finger,spin,1.0,0.004,2,610.7000122070312,90000,90.0
10,finger,spin,1.0,0.004,2,616.5999755859375,100000,100.0
11,finger,spin,1.0,0.004,2,621.2000122070312,110000,110.0
12,finger,spin,1.0,0.004,2,631.7000122070312,120000,120.0
